date,season_hour,year_hour,month_hour,hour,holiday_hour,weekday_hour,workingday_hour,weather_situation_hour,temperature_hour,atemp_hour,humidity_hour,windspeed_hour,casual_hour,registered_hour,count_cr_hour,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weather_situation_day,temperature_day,atemp_day,humidity_day,windspeed_day,casual_day,registered_day,count_cr_day,date_month
2011-08-01,Fall,2011,Aug,23,0,Monday,Yes,Clear,27.880000000000003,31.819999999999997,74.0,12.998000000000001,14,82,96,Fall,2011,Aug,0,Monday,Yes,Clear,31.638347,35.1646,55.0833,10.500039,729,3537,4266,2011-08
2011-08-02,Fall,2011,Aug,0,0,Tuesday,Yes,Clear,27.060000000000002,31.06,74.0,0.0,11,18,29,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,1,0,Tuesday,Yes,Clear,27.060000000000002,31.06,74.0,7.0015,4,8,12,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,2,0,Tuesday,Yes,Clear,27.880000000000003,31.819999999999997,69.0,0.0,2,6,8,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,3,0,Tuesday,Yes,Clear,27.060000000000002,31.06,74.0,12.998000000000001,0,5,5,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,4,0,Tuesday,Yes,Clear,27.060000000000002,31.06,74.0,7.0015,0,10,10,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,5,0,Tuesday,Yes,Clear,27.060000000000002,31.06,74.0,8.9981,4,17,21,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,6,0,Tuesday,Yes,Clear,27.880000000000003,31.819999999999997,69.0,7.0015,12,105,117,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,7,0,Tuesday,Yes,Clear,29.52,33.335,61.0,19.0012,15,320,335,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,8,0,Tuesday,Yes,Clear,30.34,34.089999999999996,57.99999999999999,19.0012,37,398,435,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,9,0,Tuesday,Yes,Clear,31.98,34.849999999999994,46.0,19.999499999999998,31,182,213,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,10,0,Tuesday,Yes,Clear,33.62,36.364999999999995,36.0,19.999499999999998,50,90,140,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,11,0,Tuesday,Yes,Clear,34.44,36.364999999999995,32.0,27.999299999999998,32,96,128,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,12,0,Tuesday,Yes,Clear,35.26,37.12,30.0,19.0012,45,112,157,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,13,0,Tuesday,Yes,Clear,35.26,37.12,30.0,15.001299999999999,50,153,203,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,14,0,Tuesday,Yes,Clear,36.9,38.635000000000005,25.0,19.0012,45,114,159,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,15,0,Tuesday,Yes,Clear,36.9,38.635000000000005,25.0,19.0012,48,120,168,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,16,0,Tuesday,Yes,Clear,36.9,38.635000000000005,25.0,19.0012,58,216,274,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,17,0,Tuesday,Yes,Misty,36.9,39.395,27.0,8.9981,63,493,556,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,18,0,Tuesday,Yes,Misty,35.26,37.88,34.0,12.998000000000001,65,491,556,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,19,0,Tuesday,Yes,Misty,35.26,37.88,36.0,15.001299999999999,85,369,454,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,20,0,Tuesday,Yes,Misty,33.62,37.88,46.0,16.997899999999998,40,248,288,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,21,0,Tuesday,Yes,Clear,32.800000000000004,37.12,52.0,15.001299999999999,53,201,254,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,22,0,Tuesday,Yes,Misty,31.98,37.12,59.0,11.0014,22,169,191,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-02,Fall,2011,Aug,23,0,Tuesday,Yes,Misty,32.800000000000004,37.12,49.0,11.0014,29,103,132,Fall,2011,Aug,0,Tuesday,Yes,Clear,32.116653,35.35355,49.125,13.79195,801,4044,4845,2011-08
2011-08-03,Fall,2011,Aug,0,0,Wednesday,Yes,Misty,32.800000000000004,37.12,49.0,11.0014,11,32,43,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,1,0,Wednesday,Yes,Misty,31.98,35.605,52.0,11.0014,7,9,16,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,2,0,Wednesday,Yes,Misty,31.98,35.605,49.0,11.0014,2,9,11,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,3,0,Wednesday,Yes,Misty,31.16,34.849999999999994,55.00000000000001,6.0032,0,4,4,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,4,0,Wednesday,Yes,Misty,31.16,34.849999999999994,52.0,11.0014,0,7,7,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,5,0,Wednesday,Yes,Misty,31.16,34.849999999999994,55.00000000000001,6.0032,2,22,24,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,6,0,Wednesday,Yes,Light_rainsnow,29.52,34.089999999999996,66.0,32.9975,9,101,110,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,7,0,Wednesday,Yes,Misty,30.34,33.335,51.0,15.001299999999999,19,252,271,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,8,0,Wednesday,Yes,Misty,30.34,33.335,51.0,11.0014,29,408,437,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,9,0,Wednesday,Yes,Misty,30.34,34.089999999999996,55.00000000000001,12.998000000000001,23,172,195,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,10,0,Wednesday,Yes,Light_rainsnow,30.34,34.089999999999996,57.99999999999999,6.0032,9,59,68,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,11,0,Wednesday,Yes,Misty,30.34,34.089999999999996,57.99999999999999,7.0015,29,93,122,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,12,0,Wednesday,Yes,Light_rainsnow,31.16,34.849999999999994,55.00000000000001,8.9981,19,142,161,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,13,0,Wednesday,Yes,Misty,31.16,35.605,57.99999999999999,15.001299999999999,37,107,144,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,14,0,Wednesday,Yes,Misty,31.16,35.605,57.99999999999999,15.001299999999999,43,104,147,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,15,0,Wednesday,Yes,Misty,28.7,33.335,79.0,8.9981,31,87,118,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,16,0,Wednesday,Yes,Light_rainsnow,27.880000000000003,31.819999999999997,79.0,0.0,21,129,150,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,17,0,Wednesday,Yes,Misty,28.7,33.335,79.0,0.0,47,378,425,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,18,0,Wednesday,Yes,Light_rainsnow,28.7,33.335,84.0,0.0,49,443,492,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,19,0,Wednesday,Yes,Light_rainsnow,28.7,33.335,84.0,0.0,51,270,321,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,20,0,Wednesday,Yes,Light_rainsnow,28.7,33.335,84.0,7.0015,7,80,87,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,21,0,Wednesday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,8.9981,7,81,88,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,22,0,Wednesday,Yes,Light_rainsnow,27.880000000000003,31.819999999999997,89.0,7.0015,11,66,77,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-03,Fall,2011,Aug,23,0,Wednesday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,6.0032,4,52,56,Fall,2011,Aug,0,Wednesday,Yes,Misty,29.998347,33.99685,65.75,9.084061,467,3107,3574,2011-08
2011-08-04,Fall,2011,Aug,0,0,Thursday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,6.0032,2,15,17,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,1,0,Thursday,Yes,Misty,27.060000000000002,29.544999999999998,94.0,6.0032,3,14,17,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,2,0,Thursday,Yes,Misty,27.060000000000002,29.544999999999998,94.0,6.0032,2,5,7,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,3,0,Thursday,Yes,Light_rainsnow,27.060000000000002,29.544999999999998,94.0,6.0032,0,3,3,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,4,0,Thursday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,0.0,0,7,7,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,5,0,Thursday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,0.0,3,17,20,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,6,0,Thursday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,19.999499999999998,7,90,97,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,7,0,Thursday,Yes,Misty,27.880000000000003,31.819999999999997,89.0,19.999499999999998,11,271,282,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,8,0,Thursday,Yes,Misty,28.7,32.574999999999996,82.0,23.9994,29,369,398,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,9,0,Thursday,Yes,Clear,29.52,34.849999999999994,74.0,22.0028,25,162,187,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,10,0,Thursday,Yes,Clear,29.52,33.335,71.0,19.999499999999998,24,89,113,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,11,0,Thursday,Yes,Misty,30.34,34.849999999999994,66.0,15.001299999999999,37,112,149,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,12,0,Thursday,Yes,Misty,31.16,35.605,62.0,15.001299999999999,53,152,205,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,13,0,Thursday,Yes,Clear,31.16,35.605,57.99999999999999,0.0,63,142,205,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,14,0,Thursday,Yes,Clear,32.800000000000004,37.88,55.00000000000001,11.0014,53,114,167,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,15,0,Thursday,Yes,Clear,32.800000000000004,37.88,55.00000000000001,16.997899999999998,50,115,165,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,16,0,Thursday,Yes,Clear,31.16,35.605,62.0,22.0028,70,220,290,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,17,0,Thursday,Yes,Clear,31.16,35.605,62.0,22.0028,91,464,555,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,18,0,Thursday,Yes,Clear,28.7,33.335,74.0,19.999499999999998,88,435,523,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,19,0,Thursday,Yes,Clear,28.7,33.335,74.0,19.0012,65,301,366,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,20,0,Thursday,Yes,Misty,28.7,33.335,74.0,12.998000000000001,41,245,286,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,21,0,Thursday,Yes,Misty,28.7,33.335,74.0,12.998000000000001,25,186,211,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,22,0,Thursday,Yes,Clear,27.880000000000003,31.819999999999997,74.0,12.998000000000001,33,141,174,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-04,Fall,2011,Aug,23,0,Thursday,Yes,Clear,27.060000000000002,31.06,74.0,7.0015,24,108,132,Fall,2011,Aug,0,Thursday,Yes,Misty,29.11,33.2394,75.75,13.20905,799,3777,4576,2011-08
2011-08-05,Fall,2011,Aug,0,0,Friday,Yes,Clear,27.060000000000002,31.06,74.0,7.0015,13,41,54,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,1,0,Friday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,3,16,19,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,2,0,Friday,Yes,Clear,27.060000000000002,31.06,69.0,0.0,5,14,19,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,3,0,Friday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,0,6,6,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,4,0,Friday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,8.9981,1,6,7,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,5,0,Friday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,0,16,16,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,6,0,Friday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,8.9981,7,94,101,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,7,0,Friday,Yes,Clear,27.060000000000002,30.305,78.0,8.9981,23,247,270,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,8,0,Friday,Yes,Clear,28.7,32.574999999999996,65.0,15.001299999999999,39,415,454,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,9,0,Friday,Yes,Clear,29.52,33.335,57.99999999999999,7.0015,43,183,226,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,10,0,Friday,Yes,Clear,30.34,34.089999999999996,55.00000000000001,8.9981,50,113,163,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,11,0,Friday,Yes,Misty,31.16,34.849999999999994,52.0,16.997899999999998,44,103,147,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,12,0,Friday,Yes,Clear,31.16,34.849999999999994,52.0,16.997899999999998,57,159,216,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,13,0,Friday,Yes,Clear,31.98,35.605,52.0,16.997899999999998,40,164,204,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,14,0,Friday,Yes,Misty,31.98,35.605,52.0,16.997899999999998,81,164,245,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,15,0,Friday,Yes,Clear,31.16,34.849999999999994,55.00000000000001,16.997899999999998,50,160,210,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,16,0,Friday,Yes,Clear,32.800000000000004,37.12,49.0,16.997899999999998,76,254,330,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,17,0,Friday,Yes,Clear,31.98,35.605,49.0,19.999499999999998,84,466,550,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,18,0,Friday,Yes,Clear,31.16,34.849999999999994,52.0,16.997899999999998,105,361,466,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,19,0,Friday,Yes,Clear,30.34,34.089999999999996,55.00000000000001,16.997899999999998,90,282,372,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,20,0,Friday,Yes,Clear,29.52,33.335,57.99999999999999,15.001299999999999,70,221,291,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,21,0,Friday,Yes,Clear,28.7,32.574999999999996,65.0,12.998000000000001,54,119,173,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,22,0,Friday,Yes,Clear,28.7,32.574999999999996,65.0,15.001299999999999,51,137,188,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-05,Fall,2011,Aug,23,0,Friday,Yes,Clear,27.880000000000003,31.819999999999997,69.0,15.001299999999999,37,102,139,Fall,2011,Aug,0,Friday,Yes,Clear,29.144153000000003,32.82835,63.083299999999994,12.374632,1023,3843,4866,2011-08
2011-08-06,Fall,2011,Aug,0,0,Saturday,No,Clear,27.060000000000002,30.305,78.0,12.998000000000001,29,104,133,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,1,0,Saturday,No,Clear,27.060000000000002,30.305,78.0,11.0014,17,50,67,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,2,0,Saturday,No,Clear,27.060000000000002,30.305,78.0,15.001299999999999,14,39,53,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,3,0,Saturday,No,Misty,27.060000000000002,30.305,78.0,11.0014,14,28,42,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,4,0,Saturday,No,Misty,27.060000000000002,30.305,83.0,11.0014,5,5,10,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,5,0,Saturday,No,Clear,26.240000000000002,28.79,89.0,6.0032,2,4,6,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,6,0,Saturday,No,Clear,26.240000000000002,28.79,89.0,7.0015,5,22,27,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,7,0,Saturday,No,Clear,27.880000000000003,31.819999999999997,83.0,11.0014,14,49,63,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,8,0,Saturday,No,Clear,27.880000000000003,31.819999999999997,83.0,11.0014,27,94,121,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,9,0,Saturday,No,Clear,30.34,34.849999999999994,70.0,15.001299999999999,60,155,215,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,10,0,Saturday,No,Misty,30.34,34.849999999999994,70.0,19.0012,91,199,290,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,11,0,Saturday,No,Clear,31.98,37.12,62.0,15.001299999999999,138,211,349,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,12,0,Saturday,No,Clear,32.800000000000004,37.88,55.00000000000001,15.001299999999999,130,252,382,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
2011-08-06,Fall,2011,Aug,13,0,Saturday,No,Misty,32.800000000000004,38.635000000000005,59.0,22.0028,176,265,441,Fall,2011,Aug,0,Saturday,No,Misty,29.383347,33.807700000000004,75.5,15.29275,1521,2773,4294,2011-08
